x,40
0.00145,0.257769
0.06156,0.252077
0.14445,0.249692
0.20019,0.249154
0.27387,0.248769
0.34174,0.247769
0.40039,0.245846
0.46873,0.246154
0.55453,0.246231
0.60155,0.245769
0.66747,0.245
0.75279,0.243846
0.80175,0.244154
0.86573,0.244385
0.93941,0.244077
0.99224,0.244846
